Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","90% find / 10% mutate","std","N=  100",503254,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  115",536362,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  132",444896,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  152",436411,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  174",429354,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  200",505755,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  230",538436,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  264",562829,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  303",482830,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  348",474805,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  400",535542,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  459",576169,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  528",585284,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  606",560124,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  696",550956,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  800",580201,1,10
"Map<int,int>","90% find / 10% mutate","std","N=  919",640076,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1056",649786,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1213",702119,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1393",770612,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1536",759928,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1600",779998,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1792",806109,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 1838",810832,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2000",799453,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2047",786294,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2048",784770,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2049",781883,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2071",788372,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2144",782469,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2219",717451,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2297",701818,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2304",695143,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2378",701464,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2462",710038,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2549",721830,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2639",756854,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2732",790801,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2828",816559,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 2928",843732,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3031",887553,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3072",875398,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3138",885977,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3249",908066,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3364",927142,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3482",964842,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3584",986031,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3605",996123,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3732",1.01881e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 3864",1.05215e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4000",1.08051e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4095",1.08765e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4096",1.09527e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4097",1.08851e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4141",1.08968e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4287",1.0715e+06,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4438",995286,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4595",876488,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4608",879309,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4757",803639,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 4925",740219,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 5098",671511,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 5278",690987,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 5464",716095,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 5657",752608,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 5856",777216,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6063",792178,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6144",809946,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6277",826463,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6498",833134,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6727",847345,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 6964",867406,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 7168",875729,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 7210",889919,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 7464",894548,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 7727",924252,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8000",934136,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8191",931934,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8192",935705,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8193",939796,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8282",944656,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8574",949294,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 8877",946522,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9190",948895,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9216",947486,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9514",945321,1,10
"Map<int,int>","90% find / 10% mutate","std","N= 9849",858839,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10196",659495,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10556",627275,1,10
"Map<int,int>","90% find / 10% mutate","std","N=10928",658173,1,10
"Map<int,int>","90% find / 10% mutate","std","N=11314",683965,1,10
"Map<int,int>","90% find / 10% mutate","std","N=11713",708541,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12126",716387,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12288",730059,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12553",736288,1,10
"Map<int,int>","90% find / 10% mutate","std","N=12996",746538,1,10
"Map<int,int>","90% find / 10% mutate","std","N=13454",756774,1,10
"Map<int,int>","90% find / 10% mutate","std","N=13929",765640,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14336",777885,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14420",780514,1,10
"Map<int,int>","90% find / 10% mutate","std","N=14929",780108,1,10
"Map<int,int>","90% find / 10% mutate","std","N=15455",800091,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16000",797442,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16383",802092,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16384",800225,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16385",801706,1,10
"Map<int,int>","90% find / 10% mutate","std","N=16564",800623,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17148",802351,1,10
"Map<int,int>","90% find / 10% mutate","std","N=17753",800246,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18379",802000,1,10
"Map<int,int>","90% find / 10% mutate","std","N=18432",799397,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19027",793549,1,10
"Map<int,int>","90% find / 10% mutate","std","N=19698",790973,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  100",518931,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  115",557893,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  132",427625,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  152",439344,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  174",558001,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  200",628945,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  230",601708,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  264",443870,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  303",447749,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  348",685016,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  400",867422,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  459",641246,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  528",463117,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  606",464066,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  696",1.9734e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  800",1.51985e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=  919",1.12508e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1056",498877,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1213",501742,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1393",7.37305e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1536",4.29889e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1600",2.73004e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1792",2.90009e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 1838",2.88614e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2000",873688,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2047",523497,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2048",525904,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2049",523462,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2071",521849,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2144",526666,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2219",528840,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2297",523281,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2304",526814,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2378",528816,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2462",530280,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2549",532934,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2639",532105,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2732",1.75209e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2828",6.14834e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 2928",2.39088e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3031",1.93159e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3072",1.29135e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3138",6.97517e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3249",2.31444e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3364",9.43447e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3482",1.77039e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3584",6.70332e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3605",1.61714e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3732",9.90816e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 3864",6.08915e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4000",3.66796e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4095",528070,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4096",523920,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4097",522384,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4141",520545,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4287",521051,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4438",515309,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4595",517104,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4608",514966,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4757",516219,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 4925",516596,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5098",510632,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5278",508443,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5464",1.28385e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5657",1.12869e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 5856",2.48086e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6063",7.7101e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6144",3.10192e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6277",2.88736e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6498",3.41184e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6727",1.19265e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 6964",2.66713e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7168",3.25735e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7210",4.02234e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7464",3.5762e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 7727",2.8421e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8000",6.48249e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8191",499899,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8192",491838,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8193",490052,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8282",493680,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8574",488819,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 8877",490582,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9190",486799,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9216",486514,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9514",486364,1,10
"Map<int,int>","90% find / 10% mutate","spring","N= 9849",484768,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10196",484042,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10556",483103,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=10928",802419,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11314",7.91931e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=11713",9.77186e+06,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12126",1.66609e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12288",3.35009e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12553",1.21905e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=12996",3.45564e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13454",3.89062e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=13929",1.80019e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14336",1.76822e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14420",2.1745e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=14929",1.76355e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=15455",4.1763e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16000",3.05848e+07,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16383",485725,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16384",471571,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16385",469611,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=16564",472848,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17148",472546,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=17753",473649,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18379",470131,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=18432",470935,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19027",471789,1,10
"Map<int,int>","90% find / 10% mutate","spring","N=19698",469816,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  100",517614,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  115",554403,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  132",423031,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  152",438883,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  174",557780,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  200",633053,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  230",604416,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  264",438054,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  303",444763,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  348",690053,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  400",863723,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  459",639480,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  528",460824,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  606",464296,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  696",1.99024e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  800",1.54786e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=  919",1.11623e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1056",495152,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1213",499288,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1393",7.35595e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1536",4.30225e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1600",2.73072e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1792",2.9233e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 1838",2.93279e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2000",876399,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2047",526750,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2048",526046,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2049",520530,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2071",524100,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2144",525275,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2219",527484,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2297",526199,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2304",524837,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2378",528825,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2462",529018,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2549",532463,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2639",528048,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2732",1.74348e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2828",6.13501e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 2928",2.38933e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3031",1.93334e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3072",1.28662e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3138",6.98347e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3249",2.31697e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3364",9.42296e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3482",1.77077e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3584",6.71772e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3605",1.54251e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3732",9.58612e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 3864",5.82272e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4000",3.4405e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4095",528637,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4096",523477,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4097",523812,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4141",523165,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4287",522218,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4438",519054,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4595",518016,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4608",517570,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4757",516499,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 4925",518033,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5098",512118,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5278",511933,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5464",1.28209e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5657",1.23804e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 5856",2.81194e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6063",8.52346e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6144",3.09442e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6277",2.89435e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6498",3.42332e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6727",1.17465e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 6964",2.61632e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7168",3.21464e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7210",3.97413e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7464",3.50761e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 7727",2.77711e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8000",6.24252e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8191",497778,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8192",490561,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8193",491176,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8282",491416,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8574",488097,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 8877",489886,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9190",486103,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9216",486574,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9514",484672,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N= 9849",483663,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10196",484085,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10556",482007,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=10928",798678,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11314",7.8589e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=11713",9.7438e+06,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12126",1.64679e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12288",3.30224e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12553",1.23563e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=12996",3.47422e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13454",3.9185e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=13929",1.85696e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14336",1.83039e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14420",2.24896e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=14929",1.83298e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=15455",4.24643e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16000",3.06702e+07,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16383",486284,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16384",469800,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16385",468742,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=16564",467949,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17148",469568,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=17753",469456,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18379",467364,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=18432",467826,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19027",466341,1,10
"Map<int,int>","90% find / 10% mutate","unsynced","N=19698",468827,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  100",716996,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  115",726758,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  132",567775,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  152",566116,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  174",568433,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  200",680754,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  230",745295,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  264",711629,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  303",580609,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  348",579983,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  400",672797,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  459",768258,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  528",742144,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  606",613382,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  696",614724,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  800",646619,1,10
"Map<int,int>","50% find / 50% mutate","std","N=  919",796680,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1056",827477,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1213",715460,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1393",711651,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1536",714564,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1600",714032,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1792",792433,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 1838",820754,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2000",899926,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2047",909211,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2048",915029,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2049",917843,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2071",917298,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2144",927643,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2219",933289,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2297",930779,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2304",926740,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2378",925920,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2462",930264,1,10
"Map<int,int>","50% find / 50% mutate","std","N= 2549",934745,1,10
