Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<int,int>","iterate","std","N= 8574",82670.7,1,10
"Map<int,int>","iterate","std","N= 8877",82719.8,1,10
"Map<int,int>","iterate","std","N= 9190",82816.2,1,10
"Map<int,int>","iterate","std","N= 9216",82429.3,1,10
"Map<int,int>","iterate","std","N= 9514",82568.7,1,10
"Map<int,int>","iterate","std","N= 9849",81940.4,1,10
"Map<int,int>","iterate","std","N=10196",82020.5,1,10
"Map<int,int>","iterate","std","N=10556",82570.7,1,10
"Map<int,int>","iterate","std","N=10928",84494.2,1,10
"Map<int,int>","iterate","std","N=11314",81887.3,1,10
"Map<int,int>","iterate","std","N=11713",83457.3,1,10
"Map<int,int>","iterate","std","N=12126",82053.7,1,10
"Map<int,int>","iterate","std","N=12288",84028.3,1,10
"Map<int,int>","iterate","std","N=12553",83937.1,1,10
"Map<int,int>","iterate","std","N=12996",81706.2,1,10
"Map<int,int>","iterate","std","N=13454",82103,1,10
"Map<int,int>","iterate","std","N=13929",82011.5,1,10
"Map<int,int>","iterate","std","N=14336",81941.7,1,10
"Map<int,int>","iterate","std","N=14420",81979.6,1,10
"Map<int,int>","iterate","std","N=14929",81682,1,10
"Map<int,int>","iterate","std","N=15455",81516.8,1,10
"Map<int,int>","iterate","std","N=16000",81335.3,1,10
"Map<int,int>","iterate","std","N=16383",81003.9,1,10
"Map<int,int>","iterate","std","N=16384",81039.5,1,10
"Map<int,int>","iterate","std","N=16385",80987.7,1,10
"Map<int,int>","iterate","std","N=16564",81147.9,1,10
"Map<int,int>","iterate","std","N=17148",81214,1,10
"Map<int,int>","iterate","std","N=17753",81164.1,1,10
"Map<int,int>","iterate","std","N=18379",80771.5,1,10
"Map<int,int>","iterate","std","N=18432",80677.1,1,10
"Map<int,int>","iterate","std","N=19027",80625,1,10
"Map<int,int>","iterate","std","N=19698",81330.3,1,10
"Map<int,int>","iterate","spring","N=  100",115956,1,10
"Map<int,int>","iterate","spring","N=  115",104945,1,10
"Map<int,int>","iterate","spring","N=  132",93538.3,1,10
"Map<int,int>","iterate","spring","N=  152",87841.7,1,10
"Map<int,int>","iterate","spring","N=  174",123900,1,10
"Map<int,int>","iterate","spring","N=  200",118249,1,10
"Map<int,int>","iterate","spring","N=  230",104937,1,10
"Map<int,int>","iterate","spring","N=  264",97476.6,1,10
"Map<int,int>","iterate","spring","N=  303",96903.5,1,10
"Map<int,int>","iterate","spring","N=  348",123542,1,10
"Map<int,int>","iterate","spring","N=  400",111431,1,10
"Map<int,int>","iterate","spring","N=  459",99731,1,10
"Map<int,int>","iterate","spring","N=  528",92745.8,1,10
"Map<int,int>","iterate","spring","N=  606",87171.4,1,10
"Map<int,int>","iterate","spring","N=  696",111803,1,10
"Map<int,int>","iterate","spring","N=  800",104262,1,10
"Map<int,int>","iterate","spring","N=  919",96517,1,10
"Map<int,int>","iterate","spring","N= 1056",90427.5,1,10
"Map<int,int>","iterate","spring","N= 1213",85416.2,1,10
"Map<int,int>","iterate","spring","N= 1393",109991,1,10
"Map<int,int>","iterate","spring","N= 1536",103968,1,10
"Map<int,int>","iterate","spring","N= 1600",103662,1,10
"Map<int,int>","iterate","spring","N= 1792",97498.8,1,10
"Map<int,int>","iterate","spring","N= 1838",99820.2,1,10
"Map<int,int>","iterate","spring","N= 2000",99181.1,1,10
"Map<int,int>","iterate","spring","N= 2047",89685.2,1,10
"Map<int,int>","iterate","spring","N= 2048",89884.7,1,10
"Map<int,int>","iterate","spring","N= 2049",99746,1,10
"Map<int,int>","iterate","spring","N= 2071",90208.1,1,10
"Map<int,int>","iterate","spring","N= 2144",88211.3,1,10
"Map<int,int>","iterate","spring","N= 2219",87208.3,1,10
"Map<int,int>","iterate","spring","N= 2297",86058.4,1,10
"Map<int,int>","iterate","spring","N= 2304",86051.4,1,10
"Map<int,int>","iterate","spring","N= 2378",84391.2,1,10
"Map<int,int>","iterate","spring","N= 2462",83091.7,1,10
"Map<int,int>","iterate","spring","N= 2549",82666.1,1,10
"Map<int,int>","iterate","spring","N= 2639",80882.6,1,10
"Map<int,int>","iterate","spring","N= 2732",109456,1,10
"Map<int,int>","iterate","spring","N= 2828",107380,1,10
"Map<int,int>","iterate","spring","N= 2928",108048,1,10
"Map<int,int>","iterate","spring","N= 3031",103031,1,10
"Map<int,int>","iterate","spring","N= 3072",102797,1,10
"Map<int,int>","iterate","spring","N= 3138",102909,1,10
"Map<int,int>","iterate","spring","N= 3249",100836,1,10
"Map<int,int>","iterate","spring","N= 3364",98168.9,1,10
"Map<int,int>","iterate","spring","N= 3482",105954,1,10
"Map<int,int>","iterate","spring","N= 3584",103475,1,10
"Map<int,int>","iterate","spring","N= 3605",98777.3,1,10
"Map<int,int>","iterate","spring","N= 3732",95541.4,1,10
"Map<int,int>","iterate","spring","N= 3864",91356.1,1,10
"Map<int,int>","iterate","spring","N= 4000",90830.3,1,10
"Map<int,int>","iterate","spring","N= 4095",91284.1,1,10
"Map<int,int>","iterate","spring","N= 4096",90298.2,1,10
"Map<int,int>","iterate","spring","N= 4097",89629.8,1,10
"Map<int,int>","iterate","spring","N= 4141",89118.9,1,10
"Map<int,int>","iterate","spring","N= 4287",87544.1,1,10
"Map<int,int>","iterate","spring","N= 4438",86065.3,1,10
"Map<int,int>","iterate","spring","N= 4595",84929.3,1,10
"Map<int,int>","iterate","spring","N= 4608",93589.5,1,10
"Map<int,int>","iterate","spring","N= 4757",84496.4,1,10
"Map<int,int>","iterate","spring","N= 4925",92460.3,1,10
"Map<int,int>","iterate","spring","N= 5098",82237,1,10
"Map<int,int>","iterate","spring","N= 5278",80052.8,1,10
"Map<int,int>","iterate","spring","N= 5464",114853,1,10
"Map<int,int>","iterate","spring","N= 5657",106106,1,10
"Map<int,int>","iterate","spring","N= 5856",106087,1,10
"Map<int,int>","iterate","spring","N= 6063",106222,1,10
"Map<int,int>","iterate","spring","N= 6144",105392,1,10
"Map<int,int>","iterate","spring","N= 6277",101314,1,10
"Map<int,int>","iterate","spring","N= 6498",104037,1,10
"Map<int,int>","iterate","spring","N= 6727",96138.3,1,10
"Map<int,int>","iterate","spring","N= 6964",96281.6,1,10
"Map<int,int>","iterate","spring","N= 7168",96050.1,1,10
"Map<int,int>","iterate","spring","N= 7210",93193.9,1,10
"Map<int,int>","iterate","spring","N= 7464",97769.5,1,10
"Map<int,int>","iterate","spring","N= 7727",97588,1,10
"Map<int,int>","iterate","spring","N= 8000",94219.7,1,10
"Map<int,int>","iterate","spring","N= 8191",89672.9,1,10
"Map<int,int>","iterate","spring","N= 8192",88703.1,1,10
"Map<int,int>","iterate","spring","N= 8193",88915.5,1,10
"Map<int,int>","iterate","spring","N= 8282",89326.4,1,10
"Map<int,int>","iterate","spring","N= 8574",87561.1,1,10
"Map<int,int>","iterate","spring","N= 8877",85733.7,1,10
"Map<int,int>","iterate","spring","N= 9190",90859.2,1,10
"Map<int,int>","iterate","spring","N= 9216",84377.1,1,10
"Map<int,int>","iterate","spring","N= 9514",84467.3,1,10
"Map<int,int>","iterate","spring","N= 9849",85597.4,1,10
"Map<int,int>","iterate","spring","N=10196",80268.2,1,10
"Map<int,int>","iterate","spring","N=10556",86147.1,1,10
"Map<int,int>","iterate","spring","N=10928",110622,1,10
"Map<int,int>","iterate","spring","N=11314",103642,1,10
"Map<int,int>","iterate","spring","N=11713",104332,1,10
"Map<int,int>","iterate","spring","N=12126",101958,1,10
"Map<int,int>","iterate","spring","N=12288",101518,1,10
"Map<int,int>","iterate","spring","N=12553",98740.4,1,10
"Map<int,int>","iterate","spring","N=12996",99200.9,1,10
"Map<int,int>","iterate","spring","N=13454",95988.1,1,10
"Map<int,int>","iterate","spring","N=13929",95279.5,1,10
"Map<int,int>","iterate","spring","N=14336",92618.6,1,10
"Map<int,int>","iterate","spring","N=14420",91929.2,1,10
"Map<int,int>","iterate","spring","N=14929",92326.1,1,10
"Map<int,int>","iterate","spring","N=15455",93421.4,1,10
"Map<int,int>","iterate","spring","N=16000",89039,1,10
"Map<int,int>","iterate","spring","N=16383",89545.8,1,10
"Map<int,int>","iterate","spring","N=16384",90170,1,10
"Map<int,int>","iterate","spring","N=16385",89938.7,1,10
"Map<int,int>","iterate","spring","N=16564",88375.6,1,10
"Map<int,int>","iterate","spring","N=17148",90005.7,1,10
"Map<int,int>","iterate","spring","N=17753",89835.6,1,10
"Map<int,int>","iterate","spring","N=18379",84737.8,1,10
"Map<int,int>","iterate","spring","N=18432",84359,1,10
"Map<int,int>","iterate","spring","N=19027",82561.9,1,10
"Map<int,int>","iterate","spring","N=19698",83459.4,1,10
"Map<int,int>","iterate","unsynced","N=  100",118740,1,10
"Map<int,int>","iterate","unsynced","N=  115",112566,1,10
"Map<int,int>","iterate","unsynced","N=  132",94207.6,1,10
"Map<int,int>","iterate","unsynced","N=  152",87988,1,10
"Map<int,int>","iterate","unsynced","N=  174",130277,1,10
"Map<int,int>","iterate","unsynced","N=  200",113060,1,10
"Map<int,int>","iterate","unsynced","N=  230",114586,1,10
"Map<int,int>","iterate","unsynced","N=  264",97698.2,1,10
"Map<int,int>","iterate","unsynced","N=  303",96206.5,1,10
"Map<int,int>","iterate","unsynced","N=  348",125274,1,10
"Map<int,int>","iterate","unsynced","N=  400",106864,1,10
"Map<int,int>","iterate","unsynced","N=  459",103055,1,10
"Map<int,int>","iterate","unsynced","N=  528",92599.6,1,10
"Map<int,int>","iterate","unsynced","N=  606",87151.2,1,10
"Map<int,int>","iterate","unsynced","N=  696",111989,1,10
"Map<int,int>","iterate","unsynced","N=  800",111493,1,10
"Map<int,int>","iterate","unsynced","N=  919",103520,1,10
"Map<int,int>","iterate","unsynced","N= 1056",90001.5,1,10
"Map<int,int>","iterate","unsynced","N= 1213",84640.2,1,10
"Map<int,int>","iterate","unsynced","N= 1393",109907,1,10
"Map<int,int>","iterate","unsynced","N= 1536",109246,1,10
"Map<int,int>","iterate","unsynced","N= 1600",101430,1,10
"Map<int,int>","iterate","unsynced","N= 1792",95735.4,1,10
"Map<int,int>","iterate","unsynced","N= 1838",99536.6,1,10
"Map<int,int>","iterate","unsynced","N= 2000",91258.1,1,10
"Map<int,int>","iterate","unsynced","N= 2047",89716,1,10
"Map<int,int>","iterate","unsynced","N= 2048",89985.6,1,10
"Map<int,int>","iterate","unsynced","N= 2049",90242.1,1,10
"Map<int,int>","iterate","unsynced","N= 2071",92161.7,1,10
"Map<int,int>","iterate","unsynced","N= 2144",88032,1,10
"Map<int,int>","iterate","unsynced","N= 2219",94496.1,1,10
"Map<int,int>","iterate","unsynced","N= 2297",90797.2,1,10
"Map<int,int>","iterate","unsynced","N= 2304",91344.3,1,10
"Map<int,int>","iterate","unsynced","N= 2378",84286,1,10
"Map<int,int>","iterate","unsynced","N= 2462",84062.4,1,10
"Map<int,int>","iterate","unsynced","N= 2549",83771.8,1,10
"Map<int,int>","iterate","unsynced","N= 2639",82424.4,1,10
"Map<int,int>","iterate","unsynced","N= 2732",119545,1,10
"Map<int,int>","iterate","unsynced","N= 2828",107327,1,10
"Map<int,int>","iterate","unsynced","N= 2928",106568,1,10
"Map<int,int>","iterate","unsynced","N= 3031",102857,1,10
"Map<int,int>","iterate","unsynced","N= 3072",104254,1,10
"Map<int,int>","iterate","unsynced","N= 3138",101390,1,10
"Map<int,int>","iterate","unsynced","N= 3249",99446.4,1,10
"Map<int,int>","iterate","unsynced","N= 3364",97685.1,1,10
"Map<int,int>","iterate","unsynced","N= 3482",96210.4,1,10
"Map<int,int>","iterate","unsynced","N= 3584",95304.7,1,10
"Map<int,int>","iterate","unsynced","N= 3605",94501.3,1,10
"Map<int,int>","iterate","unsynced","N= 3732",93485.1,1,10
"Map<int,int>","iterate","unsynced","N= 3864",91251.2,1,10
"Map<int,int>","iterate","unsynced","N= 4000",90808.3,1,10
"Map<int,int>","iterate","unsynced","N= 4095",89454.5,1,10
"Map<int,int>","iterate","unsynced","N= 4096",89223.5,1,10
"Map<int,int>","iterate","unsynced","N= 4097",89090,1,10
"Map<int,int>","iterate","unsynced","N= 4141",89025.9,1,10
"Map<int,int>","iterate","unsynced","N= 4287",87335.9,1,10
"Map<int,int>","iterate","unsynced","N= 4438",93257.7,1,10
"Map<int,int>","iterate","unsynced","N= 4595",85020.4,1,10
"Map<int,int>","iterate","unsynced","N= 4608",92454.4,1,10
"Map<int,int>","iterate","unsynced","N= 4757",83855.2,1,10
"Map<int,int>","iterate","unsynced","N= 4925",82737,1,10
"Map<int,int>","iterate","unsynced","N= 5098",87493.2,1,10
"Map<int,int>","iterate","unsynced","N= 5278",80183.1,1,10
"Map<int,int>","iterate","unsynced","N= 5464",108672,1,10
"Map<int,int>","iterate","unsynced","N= 5657",105816,1,10
"Map<int,int>","iterate","unsynced","N= 5856",105181,1,10
"Map<int,int>","iterate","unsynced","N= 6063",112001,1,10
"Map<int,int>","iterate","unsynced","N= 6144",102363,1,10
"Map<int,int>","iterate","unsynced","N= 6277",105730,1,10
"Map<int,int>","iterate","unsynced","N= 6498",98995.7,1,10
"Map<int,int>","iterate","unsynced","N= 6727",99582.6,1,10
"Map<int,int>","iterate","unsynced","N= 6964",96545.9,1,10
"Map<int,int>","iterate","unsynced","N= 7168",101622,1,10
"Map<int,int>","iterate","unsynced","N= 7210",94332,1,10
"Map<int,int>","iterate","unsynced","N= 7464",92495.4,1,10
"Map<int,int>","iterate","unsynced","N= 7727",96221.5,1,10
"Map<int,int>","iterate","unsynced","N= 8000",89399.4,1,10
"Map<int,int>","iterate","unsynced","N= 8191",91514.8,1,10
"Map<int,int>","iterate","unsynced","N= 8192",91636.9,1,10
"Map<int,int>","iterate","unsynced","N= 8193",92113.6,1,10
"Map<int,int>","iterate","unsynced","N= 8282",89584.9,1,10
"Map<int,int>","iterate","unsynced","N= 8574",87612.2,1,10
"Map<int,int>","iterate","unsynced","N= 8877",85622.2,1,10
"Map<int,int>","iterate","unsynced","N= 9190",83596.8,1,10
"Map<int,int>","iterate","unsynced","N= 9216",83425.4,1,10
"Map<int,int>","iterate","unsynced","N= 9514",92090.6,1,10
"Map<int,int>","iterate","unsynced","N= 9849",82164.9,1,10
"Map<int,int>","iterate","unsynced","N=10196",81280.4,1,10
"Map<int,int>","iterate","unsynced","N=10556",80680.3,1,10
"Map<int,int>","iterate","unsynced","N=10928",108283,1,10
"Map<int,int>","iterate","unsynced","N=11314",103321,1,10
"Map<int,int>","iterate","unsynced","N=11713",106176,1,10
"Map<int,int>","iterate","unsynced","N=12126",104692,1,10
"Map<int,int>","iterate","unsynced","N=12288",109811,1,10
"Map<int,int>","iterate","unsynced","N=12553",105800,1,10
"Map<int,int>","iterate","unsynced","N=12996",99684.9,1,10
"Map<int,int>","iterate","unsynced","N=13454",100748,1,10
"Map<int,int>","iterate","unsynced","N=13929",95409,1,10
"Map<int,int>","iterate","unsynced","N=14336",92015.6,1,10
"Map<int,int>","iterate","unsynced","N=14420",90922.3,1,10
"Map<int,int>","iterate","unsynced","N=14929",91412.4,1,10
"Map<int,int>","iterate","unsynced","N=15455",90341.3,1,10
"Map<int,int>","iterate","unsynced","N=16000",95000.5,1,10
"Map<int,int>","iterate","unsynced","N=16383",88521.8,1,10
"Map<int,int>","iterate","unsynced","N=16384",88523,1,10
"Map<int,int>","iterate","unsynced","N=16385",88687.2,1,10
"Map<int,int>","iterate","unsynced","N=16564",88341.5,1,10
"Map<int,int>","iterate","unsynced","N=17148",88647.4,1,10
"Map<int,int>","iterate","unsynced","N=17753",84014.3,1,10
"Map<int,int>","iterate","unsynced","N=18379",86093.4,1,10
"Map<int,int>","iterate","unsynced","N=18432",92608.6,1,10
"Map<int,int>","iterate","unsynced","N=19027",82761,1,10
"Map<int,int>","iterate","unsynced","N=19698",83674.9,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  100",669285,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  115",714860,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  132",606865,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  152",596897,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  174",619641,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  200",732585,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  230",731775,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  264",766510,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  303",658319,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  348",669240,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  400",734699,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  459",808035,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  528",839476,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  606",771358,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  696",744025,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  800",788842,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=  919",848374,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1056",894653,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1213",933022,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1393",979150,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1536",940864,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1600",961967,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1792",966690,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 1838",983610,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2000",979114,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2047",989588,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2048",1.03497e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2049",979502,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2071",1.05162e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2144",983032,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2219",940134,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2297",941904,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2304",943654,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2378",941953,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2462",953591,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2549",1.06466e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2639",994458,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2732",1.01661e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2828",1.02742e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 2928",1.06732e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3031",1.07639e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3072",1.06384e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3138",1.07567e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3249",1.09098e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3364",1.09193e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3482",1.12103e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3584",1.13577e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3605",1.14004e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3732",1.16787e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 3864",1.18981e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4000",1.1905e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4095",1.20337e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4096",1.19595e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4097",1.19942e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4141",1.18999e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4287",1.18463e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4438",1.15195e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4595",1.08998e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4608",1.08103e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4757",1.04271e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 4925",995922,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5098",900472,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5278",923245,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5464",961812,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5657",983175,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 5856",1.00429e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6063",1.01658e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6144",1.0199e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6277",1.03291e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6498",1.04205e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6727",1.03726e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 6964",1.06367e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7168",1.07825e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7210",1.08193e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7464",1.09306e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 7727",1.11988e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8000",1.12517e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8191",1.13963e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8192",1.13055e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8193",1.13037e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8282",1.12986e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8574",1.14974e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 8877",1.14751e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9190",1.15186e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9216",1.15204e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9514",1.1454e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N= 9849",1.10996e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10196",926730,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10556",853756,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=10928",900884,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11314",938238,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=11713",951961,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12126",967482,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12288",980333,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12553",991690,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=12996",1.00744e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=13454",1.01234e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=13929",1.02403e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14336",1.03739e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14420",1.04777e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=14929",1.05933e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=15455",1.0875e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16000",1.08939e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16383",1.10339e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16384",1.10693e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16385",1.10368e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=16564",1.10776e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=17148",1.10592e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=17753",1.1069e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=18379",1.12271e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=18432",1.11671e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=19027",1.12153e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","std","N=19698",1.11865e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  100",2.16959e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  115",2.58728e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  132",2.75137e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  152",2.97803e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  174",2.37297e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  200",2.39377e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  230",3.11756e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  264",2.97756e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  303",3.40319e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  348",2.97829e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  400",2.82378e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  459",3.2196e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  528",3.58928e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  606",3.98242e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  696",4.40138e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  800",4.01277e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N=  919",4.18272e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1056",4.41856e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1213",5.22438e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1393",4.94224e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1536",5.79215e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1600",5.53607e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1792",5.44012e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 1838",5.48728e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2000",5.76872e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2047",6.03786e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2048",5.59613e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2049",5.39974e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2071",5.43437e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2144",5.41542e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2219",6.59316e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2297",5.55259e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2304",5.69935e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2378",6.12713e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2462",6.28823e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2549",5.695e+06,1,10
"Map<ptr,int>","90% find / 10% mutate","spring","N= 2639",5.92828e+06,1,10
